"DateTime","MachID","FileName","Solver","Algorithm","Control","Parameters","SSquares","Better","RefSol","Tags"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_1.R","nlsr::nlxb","NULL","NULL","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_1.R","nls","default","nls.control()","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_2.R","nlsj::nlsj","default","nlsj::nlsj.control()","0.9914492","9180.769","Worse","nlsr","bounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_2.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()","0.8729872","3283.308","Worse","nlsr","bounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_2.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)","0.8729872","3283.308","Worse","nlsr","bounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_2.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)","0.9914492","9180.769","Worse","nlsr","bounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_2.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)","0.9641397","9175.392","Worse","nlsr","bounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_2.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()","0.9914492","9180.769","Worse","nlsr","bounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_2.R","nlsr::nlxb","NULL","list(phi=0.5,offset=99)","TRUE","TRUE","Equal","nlsr","bounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_2.R","nlsr::nlxb","NULL","NULL","TRUE","TRUE","Equal","nlsr","bounded"
